gene_id,PBN1-ML01-D,PBN1-ML01-G,PBN1-ML02-D,PBN1-ML02-G,PBN1-ML03-D,PBN1-ML03-G,PBN1-ML04-D,PBN1-ML04-G,PBN2-FM01-D,PBN2-FM01-G,PBN2-FM02-D,PBN2-FM02-G,PBN2-FM03-D,PBN2-FM03-G,PBN2-FM04-D,PBN2-FM04-G,SRR1647854,SRR1647855,SRR1647856,SRR1647857,SRR1647858,SRR1647859,SRR6294443,SRR6294444
Sash1|Sash1,398,165,576,491,330,0,445,217,469,0,512,240,919,0,815,667,84,91,222,419,114,67,133,127
Samd5|Samd5,188,938,216,38,86,23,304,46,185,329,151,0,132,0,409,0,110,103,371,368,98,110,292,92
Shprh|Shprh,3546,2301,3399,2373,4091,1798,2400,1601,5699,223,4044,2412,4539,4300,3567,396,674,780,733,1163,1592,1052,3064,2343
Fbxo30|Fbxo30,1782,0,1920,615,1339,343,1052,1101,1791,958,1680,2360,2244,4559,1608,0,36,56,127,241,201,107,831,413
Grm1|Grm1,19294,25967,14777,15215,13980,18951,9581,7975,22858,18709,20577,26816,21258,23139,15616,26535,367,437,253,542,1012,738,2163,2213
4930567K20Rik|4930567K20Rik,0,0,8,0,17,0,21,0,13,0,10,0,7,0,13,0,0,3,0,0,12,0,8,0
Epm2a|Epm2a,0,0,28,0,36,0,0,0,25,140,56,126,80,0,46,0,11,12,11,47,38,19,5,0
B230208H11Rik|B230208H11Rik,48,0,21,0,95,0,20,0,38,0,73,0,67,0,12,0,0,0,4,5,0,0,24,0
Sf3b5|Sf3b5,545,1435,693,230,380,623,305,297,513,1460,557,669,688,0,505,0,42,23,36,87,149,79,1378,802
Plagl1|Plagl1,229,1865,236,281,262,0,302,28,417,3400,230,0,467,0,410,0,60,88,78,118,77,42,625,635
Hymai|Hymai,1,0,2,0,44,0,1,0,1,0,1,0,7,0,1,0,29,39,38,52,35,17,20,20
Ltv1|Ltv1,675,1661,481,215,630,0,657,0,1123,795,1154,0,1056,0,659,3734,111,122,112,178,199,145,1519,1355
Phactr2|Phactr2,2142,3092,2055,4187,1794,5227,2906,8841,2677,0,3103,4713,3188,2221,3237,622,121,132,202,362,216,246,796,705
LOC108167794|LOC108167794,22,0,27,117,68,0,114,0,138,0,38,458,39,0,6,0,5,2,9,13,17,7,15,0
Utrn|Utrn,4287,800,3920,128,3619,2030,3106,3475,7371,0,6184,222,7723,187,5565,0,294,352,2872,3745,807,742,607,685
Fuca2|Fuca2,10025,21024,7017,15948,3844,16026,5245,13277,6894,20591,9288,35145,8749,32499,9784,24468,156,196,284,528,437,342,6078,5264
Pex3|Pex3,1657,2525,1530,1315,1099,1118,726,3382,1525,1558,1446,835,1459,741,1028,117,105,135,107,188,213,160,1295,1129
Adat2|Adat2,33,0,94,0,4,0,0,27,42,0,28,0,21,0,61,0,18,15,23,43,26,27,60,64
Aig1|Aig1,12616,5095,9256,4506,5667,4128,5464,7003,14582,7490,12004,5448,13918,7720,9853,24861,113,101,143,329,300,206,1501,1049
Adgrg6|Adgrg6,69,0,54,0,105,0,96,0,142,0,611,0,440,0,128,0,52,50,5,0,8,9,0,0
LOC108167795|LOC108167795,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hivep2|Hivep2,2717,391,1914,1307,2923,504,2263,2711,4669,1061,3197,2055,3568,2256,2790,6890,4470,3438,1913,3272,3908,2421,1184,1344
Nmbr|Nmbr,141,632,215,845,151,479,159,618,64,0,106,0,87,0,55,0,0,7,9,13,13,17,22,6
Gje1|Gje1,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0
Vta1|Vta1,1160,382,1259,892,916,262,672,1435,1255,3502,1293,4137,1644,2334,1107,5209,62,84,74,174,161,162,1864,1511
1700016L04Rik|1700016L04Rik,19,0,0,0,0,0,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,5,0,0
Cited2|Cited2,473,97,341,138,204,0,185,930,313,1172,275,111,290,0,99,0,44,48,108,340,462,257,68,143
Gm20655|Gm20655,12,0,78,540,0,0,89,0,86,0,54,0,143,0,110,0,8,16,10,13,59,38,129,211
Txlnb|Txlnb,0,0,26,0,38,0,0,0,0,0,0,0,65,0,15,0,7,9,7,7,32,20,60,145
Heca|Heca,808,1212,394,1275,751,0,529,53,872,2006,674,0,437,0,503,0,142,159,56,127,407,257,470,675
Abracl|Abracl,222,631,189,207,263,1389,196,1948,205,0,162,0,206,0,244,1608,13,13,5,20,24,20,267,245
Hebp2|Hebp2,44,698,380,145,89,606,131,1404,240,1275,229,2659,186,0,139,0,14,12,16,20,36,36,705,558
Nhsl1|Nhsl1,873,315,649,962,999,0,876,419,1267,0,1014,0,1735,0,1298,0,69,75,16,42,139,106,165,253
Gm38480|Gm38480,390,0,0,0,9,0,72,0,422,0,242,0,188,0,228,0,4,4,4,2,25,23,12,29
Reps1|Reps1,1819,2518,1983,1856,2594,539,1387,5134,2140,311,1675,1220,1741,879,1667,0,353,416,536,1006,800,559,784,800
Ect2l|Ect2l,409,0,214,9,268,0,150,126,235,0,299,0,240,0,287,0,46,69,78,141,158,160,135,162
Ccdc28a|Ccdc28a,859,2787,511,1514,700,1885,604,5614,751,2003,1023,1082,1029,1008,993,2007,67,70,107,181,299,147,3534,2255
Tnfaip3|Tnfaip3,35,2186,50,0,0,0,55,0,268,0,208,0,115,0,124,0,33,38,10,21,36,28,45,3
Perp|Perp,525,901,712,0,341,0,248,2145,839,0,782,0,949,2983,664,0,8,2,0,0,32,13,169,112
Slc35d3|Slc35d3,498,3676,139,2465,0,763,368,5986,207,5648,434,7133,377,3376,927,129,0,0,6,8,6,5,814,882
Gm32926|Gm32926,115,0,78,128,89,0,34,100,288,139,199,130,199,162,104,0,33,31,23,9,67,36,79,43
4930444F02Rik|4930444F02Rik,0,0,15,0,5,0,6,0,23,0,0,0,5,0,2,0,17,11,5,12,27,19,0,18
Arfgef3|Arfgef3,3388,5869,2929,3448,2942,1510,2221,5087,6735,6259,4979,1823,5328,2705,4603,47,1503,1912,1040,1978,3711,2321,6223,6096
Gm4922|Gm4922,221,20,91,0,56,0,158,0,170,0,206,0,79,0,122,0,26,18,12,5,28,18,293,252
Pex7|Pex7,588,534,518,211,454,123,441,82,826,202,426,2542,366,2244,584,8224,48,64,62,112,112,85,526,256
Ifngr1|Ifngr1,6005,6678,4986,2129,2715,1915,2902,5429,5094,7922,8211,16752,8083,16641,6720,5526,22,21,31,72,53,32,1380,1089
Map3k5|Map3k5,242,940,508,300,936,0,630,509,1588,1619,600,0,907,0,830,0,523,537,201,311,183,138,355,274
Map7|Map7,4841,304,4718,2084,5366,2832,7173,2624,8907,1468,10137,0,12831,0,13432,1339,633,653,618,929,827,523,2795,2181
4930405J17Rik|4930405J17Rik,0,0,5,0,0,0,0,0,35,0,12,0,1,0,17,0,37,44,53,68,29,43,0,0
LOC108167796|LOC108167796,282,0,59,0,167,0,249,0,336,0,365,0,413,0,428,0,256,262,327,442,332,237,56,67
Rpl32l|Rpl32l,180,8,125,4,117,0,138,2,149,4,27,7,135,0,100,3,10,7,8,5,4,2,12,18
LOC108167797|LOC108167797,542,0,197,34,330,183,480,0,633,0,185,0,282,0,299,0,79,79,105,84,81,73,110,120
Pde7b|Pde7b,336,797,316,477,223,532,458,497,338,291,155,0,349,0,336,0,397,278,40,107,365,304,41,25
Bclaf1|Bclaf1,12440,12614,10090,9021,13918,3395,8550,21215,15342,12936,14563,2804,13355,8831,11455,18424,1061,1439,1147,1913,2485,1904,6478,7132
Myb|Myb,47,0,191,54,9,189,219,823,29,671,133,211,226,11,199,0,0,0,13,11,26,13,15,0
Ahi1|Ahi1,15967,23359,12595,24005,8915,15007,11201,51971,16488,30350,12921,29788,14120,10569,17890,13441,3687,4462,2558,4600,9453,6262,23547,17671
Gm20149|Gm20149,317,0,153,0,57,0,33,0,54,768,91,0,8,0,111,0,86,116,69,55,279,196,84,24
Hbs1l|Hbs1l,3235,2991,1512,563,2413,1430,2011,13435,4156,2120,3378,6429,4228,216,3351,0,423,435,460,706,872,672,3026,2075
4930455C13Rik|4930455C13Rik,31,0,9,0,18,0,25,112,21,0,52,0,34,0,37,0,29,30,46,56,57,42,80,28
Gm33803|Gm33803,24,0,3,0,0,0,11,0,3,0,0,0,32,0,2,0,4,0,0,4,0,10,8,11
Gm34267|Gm34267,84,412,78,36,65,0,63,515,129,627,182,0,251,0,295,0,38,20,11,17,59,27,440,370
H60b|H60b,0,0,0,0,31,0,21,0,3,0,48,0,29,0,17,0,4,0,0,10,0,0,2,0
LOC108167355|LOC108167355,99,0,90,0,6,0,49,0,107,0,196,0,97,0,121,0,0,0,0,0,0,0,0,0
Platr6|Platr6,17,0,163,0,21,0,5,34,0,0,54,0,81,0,59,0,4,0,4,5,18,17,18,22
Sgk1|Sgk1,3849,3622,1944,2771,2597,1628,2090,588,4038,2346,3346,6467,4316,8742,3417,9148,136,178,234,457,847,495,1826,2576
LOC108167798|LOC108167798,14,0,7,40,6,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
Eya4|Eya4,25,200,6,0,39,0,102,81,31,0,202,0,84,0,88,0,9,12,629,877,12,8,0,18
Gm40612|Gm40612,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC108167799|LOC108167799,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0
Slc2a12|Slc2a12,569,0,433,0,267,0,634,27,998,0,1117,0,1195,0,695,0,24,19,14,22,30,21,33,82
Tbpl1|Tbpl1,3425,2038,2914,2578,2629,123,1681,2766,3700,613,4040,951,3188,64,2192,2905,286,275,268,474,630,486,2456,2131
Mir7663|Mir7663,9,0,0,21,2,0,2,0,12,0,8,0,9,0,2,0,1,3,2,4,3,5,3,2
Rps12|Rps12,533,112,326,733,284,223,276,626,376,862,346,706,410,162,446,461,9,6,10,15,26,21,385,357
Snora33|Snora33,50,0,12,65,29,0,33,35,29,0,21,0,44,0,35,0,6,3,7,8,14,15,20,20
Snord100|Snord100,32,0,7,42,20,0,39,93,13,0,23,0,25,0,9,0,6,4,7,7,19,14,11,7
Slc18b1|Slc18b1,3035,0,2356,851,1788,596,1143,1890,2709,0,2295,5218,2092,0,2292,0,113,122,296,514,337,211,556,928
Moxd1|Moxd1,134,891,16,0,196,0,52,0,215,0,360,0,483,217,169,0,4,16,272,503,6,8,18,0
Stx7|Stx7,2620,1847,1772,826,1295,3249,1206,3708,1858,1669,2315,2171,2998,0,1987,985,120,156,165,274,477,280,6050,5328
LOC102638890|LOC102638890,0,318,22,0,9,254,38,360,54,0,9,212,33,0,53,0,5,0,9,21,87,75,100,109
Gm40615|Gm40615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,13,24,0,0
Gm36089|Gm36089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,8,4,27,28,90,77,0,2
Ctgf|Ctgf,52,94,14,58,0,157,48,375,53,0,46,0,57,0,31,0,51,77,19,45,71,36,178,73
Enpp3|Enpp3,21,57,57,7,61,0,89,0,59,0,160,0,224,0,98,0,0,0,0,0,0,0,109,88
Enpp1|Enpp1,2486,0,1108,27,691,0,1204,414,1699,0,2781,1709,3169,0,2270,0,10,8,17,32,45,58,77,183
Gm40616|Gm40616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,6,5,0,22
Arg1|Arg1,37,0,155,0,85,0,58,0,126,0,67,0,58,0,22,0,14,14,10,22,18,18,31,39
Med23|Med23,2019,1828,3351,4184,3007,1501,2669,5399,3615,3681,3962,1195,3748,1136,3547,5595,343,355,340,510,696,423,2015,2581
Mir6905|Mir6905,14,0,11,0,9,0,14,0,8,0,5,0,8,0,20,0,2,3,2,1,3,3,4,3
Gm36908|Gm36908,41,0,39,0,81,0,43,0,103,0,72,0,57,0,93,0,0,0,0,0,34,24,103,53
Gm29571|Gm29571,59,0,0,0,0,0,28,0,57,0,0,0,12,0,29,0,0,2,0,0,0,0,0,7
Samd3|Samd3,6,0,137,61,98,0,57,125,94,0,19,0,213,0,69,0,14,15,2,6,6,6,46,0
Tmem200a|Tmem200a,1074,4594,580,2072,288,15,602,1992,821,7093,874,15602,823,0,1479,0,180,173,66,162,799,565,1065,1190
Gm9767|Gm9767,0,0,34,0,7,0,34,0,20,0,54,0,21,0,60,0,0,0,0,1,11,3,15,16
Epb41l2|Epb41l2,1079,5477,1175,1692,499,144,1115,3261,1540,0,1778,908,1832,3060,1638,1916,588,746,1221,1836,2614,2241,1423,1262
LOC108167801|LOC108167801,501,0,454,551,510,0,536,8,470,0,381,0,467,0,434,0,74,97,119,111,135,137,100,82
Gm36313|Gm36313,143,0,32,0,44,310,112,11,339,0,191,0,43,0,122,0,45,66,67,72,136,120,19,64
Akap7|Akap7,3317,2204,2995,2291,5359,595,2664,4699,5892,1128,4059,246,5311,1143,3137,0,242,304,462,651,978,743,2006,2284
Gm40617|Gm40617,36,0,37,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,4,9,3,0,23,9
L3mbtl3|L3mbtl3,721,543,488,1132,656,489,424,95,362,55,179,0,745,254,545,0,135,111,147,280,414,340,452,415
Gm10145|Gm10145,19,26,22,28,8,4,11,6,2,0,0,3,2,4,0,16,0,0,0,0,0,0,0,0
Arhgap18|Arhgap18,594,403,1074,1173,243,0,569,6002,400,723,746,104,515,1713,1019,2311,51,66,421,648,301,236,930,1395
Lama2|Lama2,838,0,983,0,1324,76,1320,866,1253,0,1754,320,2768,0,1991,828,51,66,14,24,119,92,100,90
Gm40618|Gm40618,7,0,0,0,6,0,8,0,0,0,0,0,0,0,7,0,2,0,0,3,5,4,0,0
4930579H20Rik|4930579H20Rik,11,0,12,0,5,0,27,0,9,0,2,0,20,0,7,0,0,0,0,0,0,0,0,0
Ptprk|Ptprk,3684,3217,2152,1143,1375,3039,2497,3067,3095,2117,4342,4604,4294,2884,4715,10300,1506,1832,236,683,655,360,394,295
Gm40620|Gm40620,144,516,212,276,35,274,222,84,68,0,24,0,26,0,79,0,16,21,10,18,18,11,24,32
Soga3|Soga3,8186,9923,5646,5831,7175,6417,6432,12343,11256,1890,8667,2872,9775,7929,9088,19533,1283,1550,1068,1614,1950,1470,11126,6963
9330159F19Rik|9330159F19Rik,6435,4719,3695,5671,6345,5584,5861,11047,7209,4340,4335,9488,6155,3127,4238,727,860,1047,580,825,1701,1404,1332,2016
Cenpw|Cenpw,80,0,106,0,54,0,87,0,62,0,28,0,31,0,20,0,7,12,2,3,15,3,121,103
Rspo3|Rspo3,515,2686,821,1124,409,1762,503,1650,775,541,604,3544,697,2386,758,1080,61,77,36,89,47,36,51,83
Rnf146|Rnf146,4838,0,2467,2671,3064,1240,1818,4256,3282,0,2471,0,4169,2952,2336,9752,205,220,230,423,502,367,2728,1831
LOC108167802|LOC108167802,485,1404,654,634,498,1017,681,49,578,0,817,1897,515,0,506,0,143,186,119,185,259,254,149,238
Echdc1|Echdc1,823,209,447,1243,484,380,438,1067,993,613,1548,302,1388,0,1445,0,41,52,43,95,71,64,1433,1821
Gm30698|Gm30698,7,0,9,0,0,0,11,111,23,0,24,0,14,0,24,0,7,6,6,11,14,9,33,0
Trmt11|Trmt11,1491,315,971,1140,1080,927,991,1634,1407,296,1072,350,1134,196,981,5703,47,69,80,128,188,112,1098,1150
Hint3|Hint3,614,717,436,468,336,302,304,46,541,472,522,691,734,261,571,0,21,22,16,31,59,28,296,344
Gm20300|Gm20300,2647,866,2382,816,1619,325,1649,1915,2686,0,2473,2081,2500,10930,2432,0,225,307,219,343,469,409,1256,1760
Gm30618|Gm30618,54,0,0,0,34,0,16,0,40,0,27,0,57,0,40,0,0,4,0,2,0,4,0,2
Hey2|Hey2,34,0,156,0,138,0,114,0,61,0,100,0,83,0,189,0,12,8,4,9,17,12,172,67
Hddc2|Hddc2,668,514,396,511,368,196,426,932,451,355,491,2042,611,985,450,0,45,44,24,52,88,43,1000,613
Tpd52l1|Tpd52l1,111,0,377,284,141,700,188,1743,172,0,295,0,262,1926,251,0,51,43,0,15,84,59,692,526
Supt4b|Supt4b,14,21,18,6,33,15,22,15,0,0,5,1,14,7,21,0,1,0,0,2,4,5,2,0
Ncoa7|Ncoa7,3295,2637,2418,2492,2403,967,1896,5763,4412,3211,3437,2691,3093,2176,3151,6092,328,429,268,442,557,442,2374,1919
Rnf217|Rnf217,158,18,40,0,20,0,42,0,108,0,50,0,40,0,25,0,90,95,71,103,220,143,109,91
Sult3a2|Sult3a2,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rsph4a|Rsph4a,0,0,195,257,90,0,97,647,227,571,451,1039,596,6222,187,0,15,9,10,7,25,17,274,90
Clvs2|Clvs2,204,1676,200,99,83,1355,200,52,133,0,194,4037,219,0,274,3083,94,109,90,154,196,123,1739,1484
Gm15939|Gm15939,30,0,71,0,0,116,32,336,38,0,15,439,34,0,28,0,0,3,2,3,0,0,35,55
Zufsp|Zufsp,1841,1416,1280,1481,1875,1261,1146,3039,2033,201,1963,0,2113,4170,1493,372,78,109,156,153,213,149,1665,1906
Fam26f|Fam26f,99,0,108,0,21,0,4,0,42,0,42,0,38,0,71,0,0,0,0,0,0,0,18,0
A830082N09Rik|A830082N09Rik,1414,2089,1824,7,1374,0,1182,2066,1385,281,704,0,866,2215,1086,3679,148,210,177,258,341,293,702,501
Rwdd1|Rwdd1,1044,1778,737,775,726,448,590,1271,897,1474,1050,2545,1198,3482,817,0,10,11,0,37,42,27,672,383
Trappc3l|Trappc3l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam26d|Fam26d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam26e|Fam26e,524,427,367,732,256,0,169,2740,464,2142,339,190,529,1571,274,0,38,39,6,11,10,20,174,130
Dse|Dse,596,839,510,509,97,947,278,855,459,0,503,586,919,361,799,731,26,34,21,35,78,69,476,328
Nkain2|Nkain2,578,0,553,0,352,1886,474,30,662,0,775,0,1067,2634,1370,0,291,356,167,306,386,284,492,340
Amd2|Amd2,51,2,13,22,30,13,21,38,50,20,18,54,40,6,24,3,0,2,4,4,2,2,19,18
Hdac2|Hdac2,953,252,467,337,607,91,289,783,815,158,1001,23,1198,2765,978,188,205,230,213,409,594,415,920,676
Gm26564|Gm26564,79,70,59,0,28,49,23,45,49,0,29,0,40,0,47,0,0,0,3,3,5,0,33,27
Col10a1|Col10a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,6,5,9,0,14
Nt5dc1|Nt5dc1,338,0,202,0,158,0,113,489,192,287,372,0,176,0,220,0,28,47,29,47,78,50,183,169
Tspyl1|Tspyl1,4134,4610,2077,1593,1769,2064,1835,4449,5861,4017,5558,4854,6596,7654,4127,20689,144,136,148,391,420,339,10070,8459
Tspyl4|Tspyl4,7476,16410,5322,1522,5919,2425,4846,8951,12698,6605,15551,16174,14113,18321,11574,4059,389,409,477,1383,1531,1019,36004,29146
Hs3st5|Hs3st5,763,561,467,813,260,1077,495,706,764,1032,918,721,900,0,907,0,22,32,8,19,40,31,587,200
LOC108167804|LOC108167804,111,0,141,0,15,0,15,0,24,0,56,0,0,0,39,0,0,0,0,0,0,0,0,0
Marcks|Marcks,2430,3326,2237,943,1909,2644,1675,1834,2354,1319,1891,1382,2339,829,1385,3582,104,137,33,112,423,297,748,1079
Lama4|Lama4,274,1193,376,761,45,0,324,0,506,0,258,0,522,0,370,122,119,164,18,60,49,18,46,0
Gm31562|Gm31562,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam229b|Fam229b,220,431,157,142,212,152,196,93,266,211,223,634,263,509,231,801,30,57,49,90,169,112,409,304
Tube1|Tube1,224,0,347,813,296,0,172,1201,497,2433,604,0,462,0,443,0,24,24,45,69,171,133,662,446
Wisp3|Wisp3,59,0,27,0,24,0,0,0,53,0,16,0,13,0,17,0,7,4,28,32,64,39,34,38
Gm40625|Gm40625,29,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,20,11,4,6
Fyn|Fyn,2238,644,1537,1353,1413,994,1155,1332,1884,0,1116,2996,1252,0,1628,0,320,315,272,496,759,473,1145,899
Gm16365|Gm16365,37,0,70,0,28,0,0,0,136,0,69,0,89,0,43,0,6,17,14,15,31,20,19,0
Gm40627|Gm40627,0,0,34,0,12,0,0,0,4,0,7,0,0,0,8,0,0,0,0,2,0,0,0,0
Traf3ip2|Traf3ip2,136,852,259,315,196,115,179,655,217,0,436,932,557,0,392,170,46,55,98,146,206,130,200,105
Gm16364|Gm16364,64,0,0,0,15,0,53,111,240,0,203,0,216,0,159,0,49,52,53,74,142,66,8,13
E130307A14Rik|E130307A14Rik,817,0,929,468,707,1101,989,1617,1313,1633,1102,0,1445,0,1632,16,85,101,145,190,356,231,839,555
Mfsd4b4|Mfsd4b4,21,242,21,0,6,0,85,0,94,0,143,0,180,1396,219,605,17,16,17,38,16,10,147,44
4930547M16Rik|4930547M16Rik,71,77,32,0,21,249,20,0,26,0,22,0,24,0,16,0,0,0,3,7,0,0,4,4
Mfsd4b3|Mfsd4b3,0,0,0,0,0,0,0,0,0,0,0,1948,0,0,0,0,0,0,0,0,0,0,11,30
Mfsd4b5|Mfsd4b5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,3,3,4,8
Mfsd4b1|Mfsd4b1,180,0,384,0,23,0,117,215,256,0,432,0,352,0,245,0,3,4,6,16,7,0,64,36
Rev3l|Rev3l,3032,3424,3195,1077,4133,2792,3743,4436,6491,2271,4967,4472,6066,1729,5798,14186,729,936,1518,2206,5822,4228,2276,2305
Slc16a10|Slc16a10,300,1462,408,0,315,461,235,0,1047,0,1107,0,1147,0,671,5885,54,53,65,128,162,83,43,63
Gm31930|Gm31930,53,0,76,0,25,0,28,0,119,0,113,0,111,0,106,0,16,26,24,32,38,39,9,4
Rpf2|Rpf2,916,1908,603,704,469,33,261,2931,554,3510,466,1379,746,0,601,0,34,33,34,80,89,85,1135,918
Gtf3c6|Gtf3c6,1039,0,1007,644,353,289,407,1925,1115,2160,610,428,667,0,914,1823,58,60,82,158,215,153,1085,753
Amd1|Amd1,3449,301,2263,2857,2894,1372,2002,3529,2841,824,2442,4533,3100,1641,2252,533,17,18,17,18,51,43,879,686
Ddo|Ddo,542,0,564,745,787,923,728,3,817,0,1236,0,949,0,893,7019,43,88,11,33,37,15,203,141
Mettl24|Mettl24,15,0,161,625,88,0,108,627,259,0,233,0,199,923,216,0,22,33,11,27,40,23,27,17
Cdk19|Cdk19,1666,22,1685,0,2149,612,1614,0,4343,486,3758,0,4271,0,2839,6155,239,328,159,319,253,195,288,250
Gm32234|Gm32234,241,0,174,0,198,0,74,0,127,0,102,0,112,0,109,0,6,8,5,10,5,3,0,0
Cdc40|Cdc40,2109,871,1822,1016,1500,1036,1365,1906,2325,1304,2102,1553,2453,1473,1681,1370,401,442,198,311,475,339,1283,845
Gpr6|Gpr6,105,0,146,568,98,0,183,672,188,0,268,0,199,0,90,0,8,7,3,3,3,3,238,323
Wasf1|Wasf1,1757,3434,1063,863,1176,93,940,682,2986,0,2383,799,3226,2091,2431,15,636,687,193,459,774,479,1093,971
Zbtb24|Zbtb24,275,960,712,229,750,1670,612,150,810,0,1464,154,1340,1792,1284,450,171,234,243,412,310,227,1053,1019
Ak9|Ak9,34,0,14,537,30,0,36,0,204,0,38,98,121,0,71,0,0,0,0,0,0,0,0,0
Fig4|Fig4,1156,70,1077,719,758,0,686,563,1586,244,1586,34,1392,1217,1274,0,106,139,91,162,216,142,1409,1143
Mical1|Mical1,105,0,249,129,301,0,228,2276,319,0,370,0,1074,0,454,0,49,35,28,35,54,35,82,110
Ppil6|Ppil6,270,173,184,136,190,83,197,442,174,0,257,0,383,0,316,0,51,74,23,26,47,63,149,94
Smpd2|Smpd2,2738,0,1711,0,1308,0,1430,2282,2116,0,2809,1777,3870,4467,3469,0,52,60,25,43,69,46,960,1033
Ccdc162|Ccdc162,24,38,8,844,253,0,146,0,173,0,198,250,208,0,313,0,7,14,31,58,49,22,15,36
Mir3473b|Mir3473b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5730435O14Rik|5730435O14Rik,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Cd164|Cd164,17112,23696,10617,10592,6435,18430,10720,21354,15010,25243,18220,40094,19483,56763,15604,23567,110,130,401,919,509,274,6650,6305
Armc2|Armc2,41,0,40,263,353,0,229,176,130,0,169,0,318,0,391,0,132,165,71,120,219,202,175,142
Gm33058|Gm33058,26,0,24,0,62,0,25,0,18,0,32,0,12,0,21,0,0,3,0,6,4,4,6,0
1700016J18Rik|1700016J18Rik,5,0,72,138,32,0,0,160,44,0,28,0,32,310,26,0,6,6,4,11,20,8,12,27
Cep57l1|Cep57l1,400,807,435,173,354,364,446,895,574,0,613,49,523,3359,435,422,28,34,39,58,69,69,312,381
BC048559|BC048559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sesn1|Sesn1,4716,1142,2576,2585,3429,1996,1976,602,5323,607,4636,908,5731,6356,3140,4967,305,300,223,393,748,520,2108,1411
Foxo3|Foxo3,1728,3419,1169,575,2149,1804,941,544,4015,1324,2960,505,3175,860,2016,45,407,342,269,680,724,403,219,369
Gm38485|Gm38485,2940,0,2470,459,2581,0,1102,818,1884,0,1138,0,1374,0,1334,0,937,799,677,730,1017,778,221,134
Lace1|Lace1,1184,2088,351,0,381,776,461,358,630,0,794,0,1035,0,707,0,39,50,124,177,181,104,850,753
Snx3|Snx3,3781,5152,2459,3265,2504,2302,1800,4657,3124,3081,3070,5100,4355,7690,2544,4014,87,82,94,271,360,251,4249,2191
Ostm1|Ostm1,12269,17692,9821,11478,4350,8991,6736,15620,9267,7335,10655,34548,11174,11709,9957,6582,148,142,132,276,437,330,4749,2278
Scml4|Scml4,155,0,24,32,57,0,79,1020,121,0,76,0,79,0,159,5774,17,14,2,5,275,215,911,864
Gm34006|Gm34006,61,0,10,193,0,0,88,0,39,0,6,0,57,0,130,0,0,4,3,0,53,39,122,185
Sec63|Sec63,3688,2126,2847,1526,2459,4010,2907,3102,3096,1832,2768,514,3316,2584,1754,5085,507,587,405,749,794,578,711,1149
Bend3|Bend3,19,63,174,0,39,0,104,14,106,0,250,0,190,0,692,0,198,287,221,354,409,328,324,321
Cd24a|Cd24a,406,0,224,598,123,206,293,618,198,0,369,615,365,2653,403,0,2,6,6,24,65,50,385,376
1700021F05Rik|1700021F05Rik,1200,51,1262,1444,1303,248,882,3039,1588,267,1333,3023,1445,56,1346,311,75,91,210,271,221,176,1089,953
Qrsl1|Qrsl1,355,532,636,801,484,59,463,1177,683,131,752,0,1049,102,976,247,46,47,112,156,161,121,1000,1035
Rtn4ip1|Rtn4ip1,1160,0,395,291,324,0,370,0,976,0,1000,3321,1065,0,1044,0,80,82,171,223,184,149,1364,1056
Sobp|Sobp,1325,3120,1018,1083,1210,597,940,2762,1471,604,809,0,849,297,1180,0,436,485,297,683,1762,1296,304,391
Pdss2|Pdss2,2554,762,1032,766,1423,1449,1117,2677,1932,4344,1467,2011,1964,3143,1374,683,136,145,182,292,385,286,933,1018
9030612E09Rik|9030612E09Rik,130,1168,210,170,95,0,160,290,161,0,305,1680,128,0,218,0,33,30,43,76,103,70,150,64
Gm40631|Gm40631,10,0,0,0,9,0,8,0,0,0,22,0,0,0,0,0,9,5,9,12,15,18,14,0
